node0,149558,karger_go
node1,87433,karger_go
node2,92278,karger_go
node3,109608,karger_go
node4,81366,karger_go
node5,98495,karger_go
node6,75450,karger_go
node7,84519,karger_go
node8,106352,karger_go
node9,114941,karger_go
