node0,99842,anchor_go
node1,99842,anchor_go
node2,100242,anchor_go
node3,100242,anchor_go
node4,99824,anchor_go
node5,99824,anchor_go
node6,100056,anchor_go
node7,100056,anchor_go
node8,100036,anchor_go
node9,100036,anchor_go
node0,99842,anchor_go
node1,99842,anchor_go
node2,100242,anchor_go
node3,100242,anchor_go
node4,99824,anchor_go
node5,99824,anchor_go
node6,100056,anchor_go
node7,100056,anchor_go
node8,100036,anchor_go
node9,100036,anchor_go
