node0,92876,ketama_go
node1,102376,ketama_go
node2,95350,ketama_go
node3,111607,ketama_go
node4,100047,ketama_go
node5,102196,ketama_go
node6,100688,ketama_go
node7,104342,ketama_go
node8,98441,ketama_go
node9,92077,ketama_go
