node0,14803,multiprobe_go
node1,3686,multiprobe_go
node2,13103,multiprobe_go
node3,12309,multiprobe_go
node4,3264,multiprobe_go
node5,13871,multiprobe_go
node6,7271,multiprobe_go
node7,6274,multiprobe_go
node8,11419,multiprobe_go
node9,14000,multiprobe_go
